Time,Protocol,Average Delay (s),Loss Rate (%),Average Load,Average Distance,Reachability Rate (%),MAB Selection Rate (%),Success Count,Total Communications
166.0,V2I,0.5,0.0,1.0,80.72194249397124,100.0,36.096458176337606,1,3
167.0,V2V,0.1,0.0,1.0,0.8200609733428357,100.0,63.80737396538751,1,3
167.0,V2I,0.625,0.0,1.0,74.53837186515405,100.0,36.19262603461249,2,3
168.0,V2V,0.1,50.0,1.0,0.5258227330709357,100.0,63.78662659654395,1,3
168.0,V2I,0.5,0.0,1.0,82.96445745016356,100.0,36.21337340345605,1,3
169.0,V2V,0.1,0.0,1.0,1.2399999999999949,100.0,63.69092273068267,1,3
169.0,V2I,0.5,0.0,1.0,76.80122020128395,100.0,36.30907726931733,2,3
170.0,V2I,0.5,0.0,1.0,77.77245311711306,100.0,36.40449438202247,2,2
171.0,V2V,0.1,0.0,1.0,0.120000000000001,100.0,63.64996260284218,2,2
172.0,V2V,0.1,0.0,1.0,0.16499999999999915,100.0,63.7042569081404,2,2
173.0,V2V,0.1,50.0,1.0,0.2149999999999963,100.0,63.758389261744966,1,2
174.0,V2V,0.1,0.0,1.0,0.35999999999999943,100.0,63.73790022338049,1,2
174.0,V2I,0.5,0.0,1.0,89.02053751803568,100.0,36.26209977661951,1,2
175.0,V2V,0.1,0.0,1.0,0.32499999999999574,100.0,63.79182156133829,2,2
176.0,V2V,0.1,50.0,1.0,0.3149999999999977,100.0,63.84558277654045,1,2
177.0,V2V,0.15000000000000002,0.0,1.0,0.4399999999999977,100.0,63.798219584569736,1,2
177.0,V2I,0.5,0.0,1.0,78.31186436294313,100.0,36.20178041543027,1,2
178.0,V2V,0.0,100.0,1.0,0.39000000000000057,100.0,63.75092661230541,0,2
178.0,V2I,0.0,100.0,1.0,79.35310705952226,100.0,36.24907338769459,0,2
179.0,V2V,0.1,0.0,1.0,0.4299999999999997,100.0,63.80458919319023,2,2
180.0,V2V,0.1,0.0,1.0,0.40499999999999403,100.0,63.8580931263858,2,2
181.0,V2V,0.1,0.0,1.0,0.49499999999999744,100.0,63.91143911439114,2,2
182.0,V2V,0.1,0.0,1.0,0.4200000000000017,100.0,63.96462785556374,2,2
183.0,V2V,0.1,0.0,1.0,0.3549999999999969,100.0,64.01766004415012,2,2
184.0,V2V,0.125,0.0,1.0,0.29999999999999716,100.0,64.07053637031595,2,2
185.0,V2V,0.1,50.0,1.0,0.3299999999999983,100.0,64.12325752017608,1,2
186.0,V2V,0.125,0.0,1.0,0.24499999999999744,100.0,64.17582417582418,2,2
187.0,V2V,0.1,0.0,1.0,0.16499999999999915,100.0,64.22823701536211,2,2
188.0,V2V,0.1,50.0,1.0,0.2900581316760648,100.0,64.28049671292915,1,2
189.0,V2V,0.1,0.0,1.0,0.29999999999999716,100.0,64.33260393873084,2,2
190.0,V2V,0.1,0.0,1.0,0.3850000000000051,100.0,64.38455935906774,2,2
191.0,V2V,0.1,0.0,1.0,0.3500000000000014,100.0,64.43636363636364,2,2
192.0,V2V,0.1,0.0,1.0,0.37999999999999545,100.0,64.4880174291939,2,2
193.0,V2V,0.0,100.0,1.0,0.3499999999999943,100.0,64.51378809869375,0,1
194.0,V2V,0.15000000000000002,0.0,1.0,0.5499999999999972,100.0,64.53952139231328,1,1
195.0,V2V,0.1,0.0,1.0,0.480000000000004,100.0,64.56521739130436,1,1
196.0,V2V,0.1,0.0,1.0,0.4899999999999949,100.0,64.59087617668357,1,1
197.0,V2V,0.1,0.0,1.0,0.5600000000000023,100.0,64.616497829233,1,1
198.0,V2V,0.1,0.0,1.0,0.3199999999999932,100.0,64.64208242950107,1,1
199.0,V2V,0.1,0.0,1.0,0.269999999999996,100.0,64.66763005780348,1,1
200.0,V2V,0.1,0.0,1.0,0.43011626335213815,100.0,64.69314079422382,1,1
201.0,V2V,0.15000000000000002,0.0,1.0,0.39000000000000057,100.0,64.71861471861472,1,1
202.0,V2V,0.1,0.0,1.0,0.3300000000000125,100.0,64.74405191059842,1,1
203.0,V2V,0.1,0.0,1.0,0.3100000000000023,100.0,64.76945244956772,1,1
204.0,V2V,0.1,0.0,1.0,0.28999999999999204,100.0,64.79481641468684,1,1
